Session,Years,SessionStartYear,Name,Party,District,Chamber,GenderCheck,Gender,Home County
General Assembly 80 (2003–2005),(2003–2005),2003,Nancy J. Boettger,Republican,29,Senate,10,F,Shelby
General Assembly 80 (2003–2005),(2003–2005),2003,Mary E. Kramer,Republican,30,Senate,7,F,Polk
General Assembly 80 (2003–2005),(2003–2005),2003,Pat Ward,Republican,30,Senate,5,F,Polk
General Assembly 80 (2003–2005),(2003–2005),2003,Matt McCoy,Democrat,31,Senate,0,M,Polk
General Assembly 80 (2003–2005),(2003–2005),2003,Jack Holveck,Democrat,32,Senate,0,M,Polk
General Assembly 80 (2003–2005),(2003–2005),2003,Jack Hatch,Democrat,33,Senate,0,M,Polk
General Assembly 80 (2003–2005),(2003–2005),2003,Dick L. Dearden,Democrat,34,Senate,0,M,Polk
General Assembly 80 (2003–2005),(2003–2005),2003,Jeffrey M. Lamberti,Republican,35,Senate,0,M,Polk
General Assembly 80 (2003–2005),(2003–2005),2003,Paul McKinley,Republican,36,Senate,0,M,Lucas
General Assembly 80 (2003–2005),(2003–2005),2003,Douglas K. Shull,Republican,37,Senate,0,M,Warren
General Assembly 80 (2003–2005),(2003–2005),2003,Neal Schuerer,Republican,38,Senate,0,M,Iowa
General Assembly 80 (2003–2005),(2003–2005),2003,Joe Bolkcom,Democrat,39,Senate,0,M,Johnson
General Assembly 80 (2003–2005),(2003–2005),2003,Richard F. Drake,Republican,40,Senate,0,M,Muscatine
General Assembly 80 (2003–2005),(2003–2005),2003,Maggie Tinsman,Republican,41,Senate,9,F,Scott
General Assembly 80 (2003–2005),(2003–2005),2003,Bryan J. Sievers,Republican,42,Senate,0,M,Scott
General Assembly 80 (2003–2005),(2003–2005),2003,Dr. Joe M. Seng,Democrat,43,Senate,0,M,Scott
General Assembly 80 (2003–2005),(2003–2005),2003,Thomas G. Courtney,Democrat,44,Senate,0,M,Des Moines
General Assembly 80 (2003–2005),(2003–2005),2003,David P. Miller,Republican,45,Senate,0,M,Jefferson
General Assembly 80 (2003–2005),(2003–2005),2003,Gene Fraise,Democrat,46,Senate,0,M,Lee
General Assembly 80 (2003–2005),(2003–2005),2003,Keith A. Kreiman,Democrat,47,Senate,0,M,Davis
General Assembly 80 (2003–2005),(2003–2005),2003,Jeff Angelo,Republican,48,Senate,0,M,Union
General Assembly 80 (2003–2005),(2003–2005),2003,Hubert Houser,Republican,49,Senate,0,M,Pottawattamie
General Assembly 80 (2003–2005),(2003–2005),2003,Michael E. Gronstal,Democrat,50,Senate,0,M,Pottawattamie
General Assembly 81 (2005–2007),(2005–2007),2005,Steven H. Warnstadt,Democrat,1,Senate,0,M,Woodbury
General Assembly 81 (2005–2007),(2005–2007),2005,Dave Mulder,Republican,2,Senate,0,M,Sioux
General Assembly 81 (2005–2007),(2005–2007),2005,David Johnson,Republican,3,Senate,0,M,Osceola
General Assembly 81 (2005–2007),(2005–2007),2005,John P. (Jack) Kibbie,Democrat,4,Senate,0,M,Palo Alto
General Assembly 81 (2005–2007),(2005–2007),2005,Stewart E. Iverson Jr.,Republican,5,Senate,0,M,Wright
General Assembly 81 (2005–2007),(2005–2007),2005,E. Thurman Gaskill,Republican,6,Senate,0,M,Hancock
General Assembly 81 (2005–2007),(2005–2007),2005,Amanda Ragan,Democrat,7,Senate,10,F,Cerro Gordo
General Assembly 81 (2005–2007),(2005–2007),2005,Mark Zieman,Republican,8,Senate,0,M,Allamakee
General Assembly 81 (2005–2007),(2005–2007),2005,Robert J. Brunkhorst,Republican,9,Senate,0,M,Bremer
General Assembly 81 (2005–2007),(2005–2007),2005,Jeff Danielson,Democrat,10,Senate,0,M,Black Hawk
General Assembly 81 (2005–2007),(2005–2007),2005,William A. Dotzler Jr.,Democrat,11,Senate,0,M,Black Hawk
General Assembly 81 (2005–2007),(2005–2007),2005,Brian Schoenjahn,Democrat,12,Senate,0,M,Fayette
General Assembly 81 (2005–2007),(2005–2007),2005,Roger Stewart,Democrat,13,Senate,0,M,Jackson
General Assembly 81 (2005–2007),(2005–2007),2005,Michael W. Connolly,Democrat,14,Senate,0,M,Dubuque
General Assembly 81 (2005–2007),(2005–2007),2005,Robert E. Dvorsky,Democrat,15,Senate,0,M,Johnson
General Assembly 81 (2005–2007),(2005–2007),2005,Tom Hancock,Democrat,16,Senate,0,M,Dubuque
General Assembly 81 (2005–2007),(2005–2007),2005,Wally E. Horn,Democrat,17,Senate,0,M,Linn
General Assembly 81 (2005–2007),(2005–2007),2005,Mary A. Lundby,Republican,18,Senate,11,F,Linn
General Assembly 81 (2005–2007),(2005–2007),2005,Charles W. Larson Jr.,Republican,19,Senate,0,M,Linn
General Assembly 81 (2005–2007),(2005–2007),2005,John Putney,Republican,20,Senate,0,M,Tama
General Assembly 81 (2005–2007),(2005–2007),2005,Dennis H. Black,Democrat,21,Senate,0,M,Jasper
General Assembly 81 (2005–2007),(2005–2007),2005,Larry E. McKibben,Republican,22,Senate,0,M,Marshall
General Assembly 81 (2005–2007),(2005–2007),2005,Herman C. Quirmbach,Democrat,23,Senate,0,M,Story
General Assembly 81 (2005–2007),(2005–2007),2005,Jerry Behn,Republican,24,Senate,0,M,Boone
General Assembly 81 (2005–2007),(2005–2007),2005,Daryl Beall,Democrat,25,Senate,0,M,Webster
General Assembly 81 (2005–2007),(2005–2007),2005,Steve Kettering,Republican,26,Senate,0,M,Sac
General Assembly 81 (2005–2007),(2005–2007),2005,Ron Wieck,Republican,27,Senate,0,M,Woodbury
General Assembly 81 (2005–2007),(2005–2007),2005,James A. Seymour,Republican,28,Senate,0,M,Harrison
General Assembly 81 (2005–2007),(2005–2007),2005,Nancy J. Boettger,Republican,29,Senate,10,F,Shelby
General Assembly 81 (2005–2007),(2005–2007),2005,Pat Ward,Republican,30,Senate,5,F,Polk
General Assembly 81 (2005–2007),(2005–2007),2005,Matt McCoy,Democrat,31,Senate,0,M,Polk
General Assembly 81 (2005–2007),(2005–2007),2005,Brad Zaun,Republican,32,Senate,0,M,Polk
General Assembly 81 (2005–2007),(2005–2007),2005,Jack Hatch,Democrat,33,Senate,0,M,Polk
General Assembly 81 (2005–2007),(2005–2007),2005,Dick L. Dearden,Democrat,34,Senate,0,M,Polk
General Assembly 81 (2005–2007),(2005–2007),2005,Jeffrey M. Lamberti,Republican,35,Senate,0,M,Polk
General Assembly 81 (2005–2007),(2005–2007),2005,Paul McKinley,Republican,36,Senate,0,M,Lucas
General Assembly 81 (2005–2007),(2005–2007),2005,Douglas K. Shull,Republican,37,Senate,0,M,Warren
General Assembly 81 (2005–2007),(2005–2007),2005,Tom Rielly,Democrat,38,Senate,0,M,Mahaska
General Assembly 81 (2005–2007),(2005–2007),2005,Joe Bolkcom,Democrat,39,Senate,0,M,Johnson
General Assembly 81 (2005–2007),(2005–2007),2005,James F. Hahn,Republican,40,Senate,0,M,Muscatine
General Assembly 81 (2005–2007),(2005–2007),2005,Maggie Tinsman,Republican,41,Senate,9,F,Scott
General Assembly 81 (2005–2007),(2005–2007),2005,Frank Wood,Democrat,42,Senate,0,M,Scott
General Assembly 81 (2005–2007),(2005–2007),2005,Dr. Joe M. Seng,Democrat,43,Senate,0,M,Scott
General Assembly 81 (2005–2007),(2005–2007),2005,Thomas G. Courtney,Democrat,44,Senate,0,M,Des Moines
General Assembly 81 (2005–2007),(2005–2007),2005,David P. Miller,Republican,45,Senate,0,M,Jefferson
General Assembly 81 (2005–2007),(2005–2007),2005,Gene Fraise,Democrat,46,Senate,0,M,Lee
General Assembly 81 (2005–2007),(2005–2007),2005,Keith A. Kreiman,Democrat,47,Senate,0,M,Davis
General Assembly 81 (2005–2007),(2005–2007),2005,Jeff Angelo,Republican,48,Senate,0,M,Union
General Assembly 81 (2005–2007),(2005–2007),2005,Hubert Houser,Republican,49,Senate,0,M,Pottawattamie
General Assembly 81 (2005–2007),(2005–2007),2005,Michael E. Gronstal,Democrat,50,Senate,0,M,Pottawattamie
General Assembly 82 (2007–2009),(2007–2009),2007,Steven H. Warnstadt,Democrat,1,Senate,0,M,Woodbury
General Assembly 82 (2007–2009),(2007–2009),2007,Dave Mulder,Republican,2,Senate,0,M,Sioux
General Assembly 82 (2007–2009),(2007–2009),2007,David Johnson,Republican,3,Senate,0,M,Osceola
General Assembly 82 (2007–2009),(2007–2009),2007,John P. (Jack) Kibbie,Democrat,4,Senate,0,M,Palo Alto
General Assembly 82 (2007–2009),(2007–2009),2007,Rich Olive,Democrat,5,Senate,0,M,Story
General Assembly 82 (2007–2009),(2007–2009),2007,E. Thurman Gaskill,Republican,6,Senate,0,M,Hancock
General Assembly 82 (2007–2009),(2007–2009),2007,Amanda Ragan,Democrat,7,Senate,10,F,Cerro Gordo
General Assembly 82 (2007–2009),(2007–2009),2007,Mark Zieman,Republican,8,Senate,0,M,Allamakee
General Assembly 82 (2007–2009),(2007–2009),2007,William M. Heckroth,Democrat,9,Senate,0,M,Bremer
General Assembly 82 (2007–2009),(2007–2009),2007,Jeff Danielson,Democrat,10,Senate,0,M,Black Hawk
General Assembly 82 (2007–2009),(2007–2009),2007,William A. Dotzler Jr.,Democrat,11,Senate,0,M,Black Hawk
General Assembly 82 (2007–2009),(2007–2009),2007,Brian Schoenjahn,Democrat,12,Senate,0,M,Fayette
General Assembly 82 (2007–2009),(2007–2009),2007,Roger Stewart,Democrat,13,Senate,0,M,Jackson
General Assembly 82 (2007–2009),(2007–2009),2007,Michael W. Connolly,Democrat,14,Senate,0,M,Dubuque
General Assembly 82 (2007–2009),(2007–2009),2007,Robert E. Dvorsky,Democrat,15,Senate,0,M,Johnson
General Assembly 82 (2007–2009),(2007–2009),2007,Tom Hancock,Democrat,16,Senate,0,M,Dubuque
General Assembly 82 (2007–2009),(2007–2009),2007,Wally E. Horn,Democrat,17,Senate,0,M,Linn
General Assembly 82 (2007–2009),(2007–2009),2007,Mary A. Lundby,Republican,18,Senate,11,F,Linn
General Assembly 82 (2007–2009),(2007–2009),2007,Robert Hogg,Democrat,19,Senate,0,M,Linn
General Assembly 82 (2007–2009),(2007–2009),2007,John Putney,Republican,20,Senate,0,M,Tama
General Assembly 82 (2007–2009),(2007–2009),2007,Dennis H. Black,Democrat,21,Senate,0,M,Jasper
General Assembly 82 (2007–2009),(2007–2009),2007,Larry E. McKibben,Republican,22,Senate,0,M,Marshall
General Assembly 82 (2007–2009),(2007–2009),2007,Herman C. Quirmbach,Democrat,23,Senate,0,M,Story
General Assembly 82 (2007–2009),(2007–2009),2007,Jerry Behn,Republican,24,Senate,0,M,Boone
General Assembly 82 (2007–2009),(2007–2009),2007,Daryl Beall,Democrat,25,Senate,0,M,Webster
General Assembly 82 (2007–2009),(2007–2009),2007,Steve Kettering,Republican,26,Senate,0,M,Sac
General Assembly 82 (2007–2009),(2007–2009),2007,Ron Wieck,Republican,27,Senate,0,M,Woodbury
General Assembly 82 (2007–2009),(2007–2009),2007,James A. Seymour,Republican,28,Senate,0,M,Harrison
General Assembly 82 (2007–2009),(2007–2009),2007,Nancy J. Boettger,Republican,29,Senate,10,F,Shelby
General Assembly 82 (2007–2009),(2007–2009),2007,Pat Ward,Republican,30,Senate,5,F,Polk
General Assembly 82 (2007–2009),(2007–2009),2007,Matt McCoy,Democrat,31,Senate,0,M,Polk
General Assembly 82 (2007–2009),(2007–2009),2007,Brad Zaun,Republican,32,Senate,0,M,Polk
General Assembly 82 (2007–2009),(2007–2009),2007,Jack Hatch,Democrat,33,Senate,0,M,Polk
General Assembly 82 (2007–2009),(2007–2009),2007,Dick L. Dearden,Democrat,34,Senate,0,M,Polk
General Assembly 82 (2007–2009),(2007–2009),2007,Larry L. Noble,Republican,35,Senate,0,M,Polk
General Assembly 82 (2007–2009),(2007–2009),2007,Paul McKinley,Republican,36,Senate,0,M,Lucas
General Assembly 82 (2007–2009),(2007–2009),2007,Staci Appel,Democrat,37,Senate,2,F,Warren
General Assembly 82 (2007–2009),(2007–2009),2007,Tom Rielly,Democrat,38,Senate,0,M,Mahaska
General Assembly 82 (2007–2009),(2007–2009),2007,Joe Bolkcom,Democrat,39,Senate,0,M,Johnson
General Assembly 82 (2007–2009),(2007–2009),2007,James F. Hahn,Republican,40,Senate,0,M,Muscatine
General Assembly 82 (2007–2009),(2007–2009),2007,David Hartsuch,Republican,41,Senate,0,M,Scott
General Assembly 82 (2007–2009),(2007–2009),2007,Frank Wood,Democrat,42,Senate,0,M,Scott
General Assembly 82 (2007–2009),(2007–2009),2007,Dr. Joe M. Seng,Democrat,43,Senate,0,M,Scott
General Assembly 82 (2007–2009),(2007–2009),2007,Thomas G. Courtney,Democrat,44,Senate,0,M,Des Moines
General Assembly 82 (2007–2009),(2007–2009),2007,Becky Schmitz,Democrat,45,Senate,2,F,Jefferson
General Assembly 82 (2007–2009),(2007–2009),2007,Gene Fraise,Democrat,46,Senate,0,M,Lee
General Assembly 82 (2007–2009),(2007–2009),2007,Keith A. Kreiman,Democrat,47,Senate,0,M,Davis
General Assembly 82 (2007–2009),(2007–2009),2007,Jeff Angelo,Republican,48,Senate,0,M,Union
General Assembly 82 (2007–2009),(2007–2009),2007,Hubert Houser,Republican,49,Senate,0,M,Pottawattamie
General Assembly 82 (2007–2009),(2007–2009),2007,Michael E. Gronstal,Democrat,50,Senate,0,M,Pottawattamie
General Assembly 83 (2009–2011),(2009–2011),2009,Steven H. Warnstadt,Democrat,1,Senate,0,M,Woodbury
General Assembly 83 (2009–2011),(2009–2011),2009,Randy Feenstra,Republican,2,Senate,0,M,Sioux
General Assembly 83 (2009–2011),(2009–2011),2009,David Johnson,Republican,3,Senate,0,M,Osceola
General Assembly 83 (2009–2011),(2009–2011),2009,John P. (Jack) Kibbie,Democrat,4,Senate,0,M,Palo Alto
General Assembly 83 (2009–2011),(2009–2011),2009,Rich Olive,Democrat,5,Senate,0,M,Story
General Assembly 83 (2009–2011),(2009–2011),2009,Merlin Bartz,Republican,6,Senate,0,M,Worth
General Assembly 83 (2009–2011),(2009–2011),2009,Amanda Ragan,Democrat,7,Senate,10,F,Cerro Gordo
General Assembly 83 (2009–2011),(2009–2011),2009,Mary Jo Wilhelm,Democrat,8,Senate,4,F,Howard
General Assembly 83 (2009–2011),(2009–2011),2009,William M. Heckroth,Democrat,9,Senate,0,M,Bremer
General Assembly 83 (2009–2011),(2009–2011),2009,Jeff Danielson,Democrat,10,Senate,0,M,Black Hawk
General Assembly 83 (2009–2011),(2009–2011),2009,William A. Dotzler Jr.,Democrat,11,Senate,0,M,Black Hawk
General Assembly 83 (2009–2011),(2009–2011),2009,Brian Schoenjahn,Democrat,12,Senate,0,M,Fayette
General Assembly 83 (2009–2011),(2009–2011),2009,Roger Stewart,Democrat,13,Senate,0,M,Jackson
General Assembly 83 (2009–2011),(2009–2011),2009,Pam Jochum,Democrat,14,Senate,14,F,Dubuque
General Assembly 83 (2009–2011),(2009–2011),2009,Robert E. Dvorsky,Democrat,15,Senate,0,M,Johnson
General Assembly 83 (2009–2011),(2009–2011),2009,Tom Hancock,Democrat,16,Senate,0,M,Dubuque
General Assembly 83 (2009–2011),(2009–2011),2009,Wally E. Horn,Democrat,17,Senate,0,M,Linn
General Assembly 83 (2009–2011),(2009–2011),2009,Swati A. Dandekar,Democrat,18,Senate,5,F,Linn
General Assembly 83 (2009–2011),(2009–2011),2009,Robert Hogg,Democrat,19,Senate,0,M,Linn
General Assembly 83 (2009–2011),(2009–2011),2009,Tim L. Kapucian,Republican,20,Senate,0,M,Benton
General Assembly 83 (2009–2011),(2009–2011),2009,Dennis H. Black,Democrat,21,Senate,0,M,Jasper
General Assembly 83 (2009–2011),(2009–2011),2009,Steven J. Sodders,Democrat,22,Senate,0,M,Marshall
General Assembly 83 (2009–2011),(2009–2011),2009,Herman C. Quirmbach,Democrat,23,Senate,0,M,Story
General Assembly 83 (2009–2011),(2009–2011),2009,Jerry Behn,Republican,24,Senate,0,M,Boone
General Assembly 83 (2009–2011),(2009–2011),2009,Daryl Beall,Democrat,25,Senate,0,M,Webster
General Assembly 83 (2009–2011),(2009–2011),2009,Steve Kettering,Republican,26,Senate,0,M,Sac
General Assembly 83 (2009–2011),(2009–2011),2009,Ron Wieck,Republican,27,Senate,0,M,Woodbury
General Assembly 83 (2009–2011),(2009–2011),2009,James A. Seymour,Republican,28,Senate,0,M,Harrison
General Assembly 83 (2009–2011),(2009–2011),2009,Nancy J. Boettger,Republican,29,Senate,10,F,Shelby
General Assembly 83 (2009–2011),(2009–2011),2009,Pat Ward,Republican,30,Senate,5,F,Polk
General Assembly 83 (2009–2011),(2009–2011),2009,Matt McCoy,Democrat,31,Senate,0,M,Polk
General Assembly 83 (2009–2011),(2009–2011),2009,Brad Zaun,Republican,32,Senate,0,M,Polk
General Assembly 83 (2009–2011),(2009–2011),2009,Jack Hatch,Democrat,33,Senate,0,M,Polk
General Assembly 83 (2009–2011),(2009–2011),2009,Dick L. Dearden,Democrat,34,Senate,0,M,Polk
General Assembly 83 (2009–2011),(2009–2011),2009,Larry L. Noble,Republican,35,Senate,0,M,Polk
General Assembly 83 (2009–2011),(2009–2011),2009,Paul McKinley,Republican,36,Senate,0,M,Lucas
General Assembly 83 (2009–2011),(2009–2011),2009,Staci Appel,Democrat,37,Senate,2,F,Warren
General Assembly 83 (2009–2011),(2009–2011),2009,Tom Rielly,Democrat,38,Senate,0,M,Mahaska
General Assembly 83 (2009–2011),(2009–2011),2009,Joe Bolkcom,Democrat,39,Senate,0,M,Johnson
General Assembly 83 (2009–2011),(2009–2011),2009,James F. Hahn,Republican,40,Senate,0,M,Muscatine
General Assembly 83 (2009–2011),(2009–2011),2009,David Hartsuch,Republican,41,Senate,0,M,Scott
General Assembly 83 (2009–2011),(2009–2011),2009,Shawn Hamerlinck,Republican,42,Senate,0,M,Scott
General Assembly 83 (2009–2011),(2009–2011),2009,Dr. Joe M. Seng,Democrat,43,Senate,0,M,Scott
General Assembly 83 (2009–2011),(2009–2011),2009,Thomas G. Courtney,Democrat,44,Senate,0,M,Des Moines
General Assembly 83 (2009–2011),(2009–2011),2009,Becky Schmitz,Democrat,45,Senate,2,F,Jefferson
General Assembly 83 (2009–2011),(2009–2011),2009,Gene Fraise,Democrat,46,Senate,0,M,Lee
General Assembly 83 (2009–2011),(2009–2011),2009,Keith A. Kreiman,Democrat,47,Senate,0,M,Davis
General Assembly 83 (2009–2011),(2009–2011),2009,Kim Reynolds,Republican,48,Senate,1,F,Clarke
General Assembly 83 (2009–2011),(2009–2011),2009,Hubert Houser,Republican,49,Senate,0,M,Pottawattamie
General Assembly 83 (2009–2011),(2009–2011),2009,Michael E. Gronstal,Democrat,50,Senate,0,M,Pottawattamie
General Assembly 84 (2011–2013),(2011–2013),2011,Rick Bertrand,Republican,1,Senate,0,M,Woodbury
General Assembly 84 (2011–2013),(2011–2013),2011,Randy Feenstra,Republican,2,Senate,0,M,Sioux
General Assembly 84 (2011–2013),(2011–2013),2011,David Johnson,Republican,3,Senate,0,M,Osceola
General Assembly 84 (2011–2013),(2011–2013),2011,John P. (Jack) Kibbie,Democrat,4,Senate,0,M,Palo Alto
General Assembly 84 (2011–2013),(2011–2013),2011,Robert P. Bacon,Republican,5,Senate,0,M,Story
General Assembly 84 (2011–2013),(2011–2013),2011,Merlin Bartz,Republican,6,Senate,0,M,Worth
General Assembly 84 (2011–2013),(2011–2013),2011,Amanda Ragan,Democrat,7,Senate,10,F,Cerro Gordo
General Assembly 84 (2011–2013),(2011–2013),2011,Mary Jo Wilhelm,Democrat,8,Senate,4,F,Howard
General Assembly 84 (2011–2013),(2011–2013),2011,Bill Dix,Republican,9,Senate,0,M,Butler
General Assembly 84 (2011–2013),(2011–2013),2011,Jeff Danielson,Democrat,10,Senate,0,M,Black Hawk
General Assembly 84 (2011–2013),(2011–2013),2011,William A. Dotzler Jr.,Democrat,11,Senate,0,M,Black Hawk
General Assembly 84 (2011–2013),(2011–2013),2011,Brian Schoenjahn,Democrat,12,Senate,0,M,Fayette
General Assembly 84 (2011–2013),(2011–2013),2011,Tod R. Bowman,Democrat,13,Senate,0,M,Jackson
General Assembly 84 (2011–2013),(2011–2013),2011,Pam Jochum,Democrat,14,Senate,14,F,Dubuque
General Assembly 84 (2011–2013),(2011–2013),2011,Robert E. Dvorsky,Democrat,15,Senate,0,M,Johnson
General Assembly 84 (2011–2013),(2011–2013),2011,Tom Hancock,Democrat,16,Senate,0,M,Dubuque
General Assembly 84 (2011–2013),(2011–2013),2011,Wally E. Horn,Democrat,17,Senate,0,M,Linn
General Assembly 84 (2011–2013),(2011–2013),2011,Swati A. Dandekar,Democrat,18,Senate,5,F,Linn
General Assembly 84 (2011–2013),(2011–2013),2011,Liz Mathis,Democrat,18,Senate,5,F,Linn
General Assembly 84 (2011–2013),(2011–2013),2011,Robert Hogg,Democrat,19,Senate,0,M,Linn
General Assembly 84 (2011–2013),(2011–2013),2011,Tim L. Kapucian,Republican,20,Senate,0,M,Benton
