Session,Yearspan,SessionStartYear,Name,Party,Gendercheck,Gender,Chamber,District,Home County
General Assembly 85 (2013–2015),(2013–2015),2013,Daniel Muhlbauer,Democrat,0,M,House,12,Crawford
General Assembly 85 (2013–2015),(2013–2015),2013,Patrick Murphy,Democrat,0,M,House,99,Dubuque
General Assembly 85 (2013–2015),(2013–2015),2013,Jo Oldson,Democrat,9,F,House,41,Polk
General Assembly 85 (2013–2015),(2013–2015),2013,Rick L. Olson,Democrat,0,M,House,31,Polk
General Assembly 85 (2013–2015),(2013–2015),2013,Steven N. Olson,Republican,0,M,House,97,Clinton
General Assembly 85 (2013–2015),(2013–2015),2013,Tyler Olson,Democrat,0,M,House,65,Linn
General Assembly 85 (2013–2015),(2013–2015),2013,Scott Ourth,Democrat,0,M,House,26,Warren
General Assembly 85 (2013–2015),(2013–2015),2013,Kraig Paulsen,Republican,0,M,House,67,Linn
General Assembly 85 (2013–2015),(2013–2015),2013,Dawn E. Pettengill,Republican,7,F,House,75,Benton
General Assembly 85 (2013–2015),(2013–2015),2013,Todd Prichard,Democrat,0,M,House,52,Floyd
General Assembly 85 (2013–2015),(2013–2015),2013,Henry V. Rayhons,Republican,0,M,House,8,Hancock
General Assembly 85 (2013–2015),(2013–2015),2013,Joe Riding,Democrat,0,M,House,30,Polk
General Assembly 85 (2013–2015),(2013–2015),2013,Walt Rogers,Republican,0,M,House,60,Black Hawk
General Assembly 85 (2013–2015),(2013–2015),2013,Patti Ruff,Democrat,2,F,House,56,Clayton
General Assembly 85 (2013–2015),(2013–2015),2013,Kirsten Running-Marquardt,Democrat,6,F,House,69,Linn
General Assembly 85 (2013–2015),(2013–2015),2013,Sandy Salmon,Republican,4,F,House,63,Black Hawk
General Assembly 85 (2013–2015),(2013–2015),2013,Thomas R. Sands,Republican,0,M,House,88,Louisa
General Assembly 85 (2013–2015),(2013–2015),2013,Jason Schultz,Republican,0,M,House,18,Crawford
General Assembly 85 (2013–2015),(2013–2015),2013,Tom Shaw,Republican,0,M,House,10,Pocahontas
General Assembly 85 (2013–2015),(2013–2015),2013,Larry Sheets,Republican,0,M,House,80,Appanoose
General Assembly 85 (2013–2015),(2013–2015),2013,Jeff Smith,Republican,0,M,House,1,Dickinson
General Assembly 85 (2013–2015),(2013–2015),2013,Mark Smith,Democrat,0,M,House,71,Marshall
General Assembly 85 (2013–2015),(2013–2015),2013,Chuck Soderberg,Republican,0,M,House,5,Plymouth
General Assembly 85 (2013–2015),(2013–2015),2013,Art Staed,Democrat,0,M,House,66,Linn
General Assembly 85 (2013–2015),(2013–2015),2013,Quentin Stanerson,Republican,0,M,House,95,Linn
General Assembly 85 (2013–2015),(2013–2015),2013,Sharon S. Steckman,Democrat,6,F,House,53,Cerro Gordo
General Assembly 85 (2013–2015),(2013–2015),2013,Sally Stutsman,Democrat,2,F,House,77,Johnson
General Assembly 85 (2013–2015),(2013–2015),2013,Rob Taylor,Republican,0,M,House,44,Dallas
General Assembly 85 (2013–2015),(2013–2015),2013,Todd E. Taylor,Democrat,0,M,House,70,Linn
General Assembly 85 (2013–2015),(2013–2015),2013,Phyllis Thede,Democrat,6,F,House,93,Scott
General Assembly 85 (2013–2015),(2013–2015),2013,Roger Thomas,Democrat,0,M,House,55,Clayton
General Assembly 85 (2013–2015),(2013–2015),2013,Linda L. Upmeyer,Republican,9,F,House,54,Cerro Gordo
General Assembly 85 (2013–2015),(2013–2015),2013,Guy Vander Linden,Republican,0,M,House,79,Mahaska
General Assembly 85 (2013–2015),(2013–2015),2013,Ralph C. Watts,Republican,0,M,House,19,Dallas
General Assembly 85 (2013–2015),(2013–2015),2013,Beth Wessel-Kroeschell,Democrat,8,F,House,45,Story
General Assembly 85 (2013–2015),(2013–2015),2013,Cindy Winckler,Democrat,10,F,House,90,Scott
General Assembly 85 (2013–2015),(2013–2015),2013,Matt W. Windschitl,Republican,0,M,House,17,Harrison
General Assembly 85 (2013–2015),(2013–2015),2013,Mary Lynn Wolfe,Democrat,5,F,House,98,Clinton
General Assembly 85 (2013–2015),(2013–2015),2013,Frank Wood,Democrat,0,M,House,92,Scott
General Assembly 85 (2013–2015),(2013–2015),2013,Gary Worthan,Republican,0,M,House,11,Buena Vista
General Assembly 86 (2015–2017),(2015–2017),2015,Ako Abdul-Samad,Democrat,0,M,House,35,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Marti Anderson,Democrat,4,F,House,36,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Robert P. Bacon,Republican,0,M,House,48,Story
General Assembly 86 (2015–2017),(2015–2017),2015,Chip Baltimore,Republican,0,M,House,47,Boone
General Assembly 86 (2015–2017),(2015–2017),2015,Clel Baudler,Republican,0,M,House,20,Adair
General Assembly 86 (2015–2017),(2015–2017),2015,Terry C. Baxter,Republican,0,M,House,8,Hancock
General Assembly 86 (2015–2017),(2015–2017),2015,Bruce Bearinger,Democrat,0,M,House,64,Fayette
General Assembly 86 (2015–2017),(2015–2017),2015,Liz Bennett,Democrat,3,F,House,65,Linn
General Assembly 86 (2015–2017),(2015–2017),2015,Deborah L. Berry,Democrat,7,F,House,62,Black Hawk
General Assembly 86 (2015–2017),(2015–2017),2015,Brian Best,Republican,0,M,House,12,Carroll
General Assembly 86 (2015–2017),(2015–2017),2015,Darrel Branhagen,Republican,0,M,House,55,Winneshiek
General Assembly 86 (2015–2017),(2015–2017),2015,Timi Brown-Powers,Democrat,3,F,House,61,Black Hawk
General Assembly 86 (2015–2017),(2015–2017),2015,Josh Byrnes,Republican,0,M,House,51,Mitchell
General Assembly 86 (2015–2017),(2015–2017),2015,Gary Carlson,Republican,0,M,House,91,Muscatine
General Assembly 86 (2015–2017),(2015–2017),2015,Dennis M. Cohoon,Democrat,0,M,House,87,Des Moines
General Assembly 86 (2015–2017),(2015–2017),2015,Peter Cownie,Republican,0,M,House,42,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Dave Dawson,Democrat,0,M,House,14,Woodbury
General Assembly 86 (2015–2017),(2015–2017),2015,Dave Deyoe,Republican,0,M,House,49,Story
General Assembly 86 (2015–2017),(2015–2017),2015,Cecil Dolecheck,Republican,0,M,House,24,Ringgold
General Assembly 86 (2015–2017),(2015–2017),2015,Jack Drake,Republican,0,M,House,21,Cass
General Assembly 86 (2015–2017),(2015–2017),2015,Nancy Dunkel,Democrat,2,F,House,57,Dubuque
General Assembly 86 (2015–2017),(2015–2017),2015,Abby Finkenauer,Democrat,2,F,House,99,Dubuque
General Assembly 86 (2015–2017),(2015–2017),2015,Dean Fisher,Republican,0,M,House,72,Tama
General Assembly 86 (2015–2017),(2015–2017),2015,John Forbes,Democrat,0,M,House,40,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Greg Forristall,Republican,0,M,House,22,Pottawattamie
General Assembly 86 (2015–2017),(2015–2017),2015,Joel Fry,Republican,0,M,House,27,Clarke
General Assembly 86 (2015–2017),(2015–2017),2015,Ruth Ann Gaines,Democrat,5,F,House,32,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Mary A. Gaskill,Democrat,9,F,House,81,Wapello
General Assembly 86 (2015–2017),(2015–2017),2015,Tedd Gassman,Republican,0,M,House,7,Winnebago
General Assembly 86 (2015–2017),(2015–2017),2015,Pat Grassley,Republican,0,M,House,50,Butler
General Assembly 86 (2015–2017),(2015–2017),2015,Stan Gustafson,Republican,0,M,House,25,Madison
General Assembly 86 (2015–2017),(2015–2017),2015,Chris Hagenow,Republican,0,M,House,43,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Chris Hall,Democrat,0,M,House,13,Woodbury
General Assembly 86 (2015–2017),(2015–2017),2015,Curt Hanson,Democrat,0,M,House,82,Jefferson
General Assembly 86 (2015–2017),(2015–2017),2015,Mary Ann Hanusa,Republican,5,F,House,16,Pottawattamie
General Assembly 86 (2015–2017),(2015–2017),2015,Greg Heartsill,Republican,0,M,House,28,Marion
General Assembly 86 (2015–2017),(2015–2017),2015,David E. Heaton,Republican,0,M,House,84,Henry
General Assembly 86 (2015–2017),(2015–2017),2015,Lisa Heddens,Democrat,9,F,House,46,Story
General Assembly 86 (2015–2017),(2015–2017),2015,Lee Hein,Republican,0,M,House,96,Jones
General Assembly 86 (2015–2017),(2015–2017),2015,Jake Highfill,Republican,0,M,House,39,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Steven Holt,Republican,0,M,House,18,Crawford
General Assembly 86 (2015–2017),(2015–2017),2015,Chuck Holz,Republican,0,M,House,5,Plymouth
General Assembly 86 (2015–2017),(2015–2017),2015,Bruce L. Hunter,Democrat,0,M,House,34,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Daniel A. Huseman,Republican,0,M,House,3,Cherokee
General Assembly 86 (2015–2017),(2015–2017),2015,Charles Isenhart,Democrat,0,M,House,100,Dubuque
General Assembly 86 (2015–2017),(2015–2017),2015,Dave Jacoby,Democrat,0,M,House,74,Johnson
General Assembly 86 (2015–2017),(2015–2017),2015,Megan Jones,Republican,4,F,House,2,Clay
General Assembly 86 (2015–2017),(2015–2017),2015,Ron Jorgensen,Republican,0,M,House,6,Woodbury
General Assembly 86 (2015–2017),(2015–2017),2015,Bobby Kaufmann,Republican,0,M,House,73,Cedar
General Assembly 86 (2015–2017),(2015–2017),2015,Jerry A. Kearns,Democrat,0,M,House,83,Lee
General Assembly 86 (2015–2017),(2015–2017),2015,Daniel Kelley,Democrat,0,M,House,29,Jasper
General Assembly 86 (2015–2017),(2015–2017),2015,Jarad J. Klein,Republican,0,M,House,78,Washington
General Assembly 86 (2015–2017),(2015–2017),2015,Kevin Koester,Republican,0,M,House,38,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,John Kooiker,Republican,0,M,House,4,Sioux
General Assembly 86 (2015–2017),(2015–2017),2015,Bob Kressig,Democrat,0,M,House,59,Black Hawk
General Assembly 86 (2015–2017),(2015–2017),2015,John Landon,Republican,0,M,House,37,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Vicki Lensing,Democrat,10,F,House,85,Johnson
General Assembly 86 (2015–2017),(2015–2017),2015,Jim Lykam,Democrat,0,M,House,89,Scott
General Assembly 86 (2015–2017),(2015–2017),2015,Mary Mascher,Democrat,13,F,House,86,Johnson
General Assembly 86 (2015–2017),(2015–2017),2015,David E. Maxwell,Republican,0,M,House,76,Poweshiek
General Assembly 86 (2015–2017),(2015–2017),2015,Charlie McConkey,Democrat,0,M,House,15,Pottawattamie
General Assembly 86 (2015–2017),(2015–2017),2015,Brian Meyer,Democrat,0,M,House,33,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Helen Miller,Democrat,8,F,House,9,Webster
General Assembly 86 (2015–2017),(2015–2017),2015,Linda J. Miller,Republican,5,F,House,94,Scott
General Assembly 86 (2015–2017),(2015–2017),2015,Norlin G. Mommsen,Republican,0,M,House,97,Clinton
General Assembly 86 (2015–2017),(2015–2017),2015,Brian Moore,Republican,0,M,House,58,Jackson
General Assembly 86 (2015–2017),(2015–2017),2015,Tom Moore,Republican,0,M,House,21,Cass
General Assembly 86 (2015–2017),(2015–2017),2015,Zach Nunn,Republican,0,M,House,30,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Jo Oldson,Democrat,9,F,House,41,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Rick L. Olson,Democrat,0,M,House,31,Polk
General Assembly 86 (2015–2017),(2015–2017),2015,Scott Ourth,Democrat,0,M,House,26,Warren
General Assembly 86 (2015–2017),(2015–2017),2015,Kraig Paulsen,Republican,0,M,House,67,Linn
General Assembly 86 (2015–2017),(2015–2017),2015,Ross C. Paustian,Republican,0,M,House,92,Scott
General Assembly 86 (2015–2017),(2015–2017),2015,Dawn E. Pettengill,Republican,7,F,House,75,Benton
General Assembly 86 (2015–2017),(2015–2017),2015,Todd Prichard,Democrat,0,M,House,52,Floyd
General Assembly 86 (2015–2017),(2015–2017),2015,Ken Rizer,Republican,0,M,House,68,Linn
General Assembly 86 (2015–2017),(2015–2017),2015,Walt Rogers,Republican,0,M,House,60,Black Hawk
General Assembly 86 (2015–2017),(2015–2017),2015,Patti Ruff,Democrat,2,F,House,56,Clayton
General Assembly 86 (2015–2017),(2015–2017),2015,Kirsten Running-Marquardt,Democrat,6,F,House,69,Linn
General Assembly 86 (2015–2017),(2015–2017),2015,Sandy Salmon,Republican,4,F,House,63,Black Hawk
General Assembly 86 (2015–2017),(2015–2017),2015,Thomas R. Sands,Republican,0,M,House,88,Louisa
General Assembly 86 (2015–2017),(2015–2017),2015,Mike Sexton,Republican,0,M,House,10,Calhoun
General Assembly 86 (2015–2017),(2015–2017),2015,Larry Sheets,Republican,0,M,House,80,Appanoose
General Assembly 86 (2015–2017),(2015–2017),2015,David Sieck,Republican,0,M,House,23,Mills
General Assembly 86 (2015–2017),(2015–2017),2015,Mark Smith,Democrat,0,M,House,71,Marshall
General Assembly 86 (2015–2017),(2015–2017),2015,Chuck Soderberg,Republican,0,M,House,5,Plymouth
General Assembly 86 (2015–2017),(2015–2017),2015,Art Staed,Democrat,0,M,House,66,Linn
General Assembly 86 (2015–2017),(2015–2017),2015,Quentin Stanerson,Republican,0,M,House,95,Linn
General Assembly 86 (2015–2017),(2015–2017),2015,Sharon S. Steckman,Democrat,6,F,House,53,Cerro Gordo
General Assembly 86 (2015–2017),(2015–2017),2015,Sally Stutsman,Democrat,2,F,House,77,Johnson
General Assembly 86 (2015–2017),(2015–2017),2015,Rob Taylor,Republican,0,M,House,44,Dallas
General Assembly 86 (2015–2017),(2015–2017),2015,Todd E. Taylor,Democrat,0,M,House,70,Linn
General Assembly 86 (2015–2017),(2015–2017),2015,Phyllis Thede,Democrat,6,F,House,93,Scott
General Assembly 86 (2015–2017),(2015–2017),2015,Linda L. Upmeyer,Republican,9,F,House,54,Cerro Gordo
General Assembly 86 (2015–2017),(2015–2017),2015,Guy Vander Linden,Republican,0,M,House,79,Mahaska
General Assembly 86 (2015–2017),(2015–2017),2015,Ralph C. Watts,Republican,0,M,House,19,Dallas
General Assembly 86 (2015–2017),(2015–2017),2015,Beth Wessel-Kroeschell,Democrat,8,F,House,45,Story
General Assembly 86 (2015–2017),(2015–2017),2015,John H. Wills,Republican,0,M,House,1,Dickinson
General Assembly 86 (2015–2017),(2015–2017),2015,Cindy Winckler,Democrat,10,F,House,90,Scott
General Assembly 86 (2015–2017),(2015–2017),2015,Matt W. Windschitl,Republican,0,M,House,17,Harrison
General Assembly 86 (2015–2017),(2015–2017),2015,Mary Lynn Wolfe,Democrat,5,F,House,98,Clinton
General Assembly 86 (2015–2017),(2015–2017),2015,Gary Worthan,Republican,0,M,House,11,Buena Vista
General Assembly 87 (2017–2019),(2017–2019),2017,Ako Abdul-Samad,Democrat,0,M,House,35,Polk
General Assembly 87 (2017–2019),(2017–2019),2017,Marti Anderson,Democrat,4,F,House,36,Polk
General Assembly 87 (2017–2019),(2017–2019),2017,Robert P. Bacon,Republican,0,M,House,48,Story
General Assembly 87 (2017–2019),(2017–2019),2017,Chip Baltimore,Republican,0,M,House,47,Boone
General Assembly 87 (2017–2019),(2017–2019),2017,Clel Baudler,Republican,0,M,House,20,Adair
General Assembly 87 (2017–2019),(2017–2019),2017,Terry C. Baxter,Republican,0,M,House,8,Hancock
General Assembly 87 (2017–2019),(2017–2019),2017,Bruce Bearinger,Democrat,0,M,House,64,Fayette
General Assembly 87 (2017–2019),(2017–2019),2017,Liz Bennett,Democrat,3,F,House,65,Linn
General Assembly 87 (2017–2019),(2017–2019),2017,Michael R. Bergan,Republican,0,M,House,55,Winneshiek
General Assembly 87 (2017–2019),(2017–2019),2017,Brian Best,Republican,0,M,House,12,Carroll
General Assembly 87 (2017–2019),(2017–2019),2017,Jane Bloomingdale,Republican,2,F,House,51,Worth
General Assembly 87 (2017–2019),(2017–2019),2017,Jacob Bossman,Republican,0,M,House,6,Woodbury
General Assembly 87 (2017–2019),(2017–2019),2017,Wes Breckenridge,Democrat,0,M,House,29,Jasper
General Assembly 87 (2017–2019),(2017–2019),2017,Timi Brown-Powers,Democrat,3,F,House,61,Black Hawk
General Assembly 87 (2017–2019),(2017–2019),2017,Jim Carlin,Republican,0,M,House,6,Woodbury
General Assembly 87 (2017–2019),(2017–2019),2017,Gary Carlson,Republican,0,M,House,91,Muscatine
General Assembly 87 (2017–2019),(2017–2019),2017,Dennis M. Cohoon,Democrat,0,M,House,87,Des Moines
General Assembly 87 (2017–2019),(2017–2019),2017,Peter Cownie,Republican,0,M,House,42,Polk
General Assembly 87 (2017–2019),(2017–2019),2017,Dave Deyoe,Republican,0,M,House,49,Story
General Assembly 87 (2017–2019),(2017–2019),2017,Cecil Dolecheck,Republican,0,M,House,24,Ringgold
General Assembly 87 (2017–2019),(2017–2019),2017,Abby Finkenauer,Democrat,2,F,House,99,Dubuque
General Assembly 87 (2017–2019),(2017–2019),2017,Dean Fisher,Republican,0,M,House,72,Tama
General Assembly 87 (2017–2019),(2017–2019),2017,John Forbes,Democrat,0,M,House,40,Polk
General Assembly 87 (2017–2019),(2017–2019),2017,Greg Forristall,Republican,0,M,House,22,Pottawattamie
General Assembly 87 (2017–2019),(2017–2019),2017,Joel Fry,Republican,0,M,House,27,Clarke
General Assembly 87 (2017–2019),(2017–2019),2017,Ruth Ann Gaines,Democrat,5,F,House,32,Polk
General Assembly 87 (2017–2019),(2017–2019),2017,Mary A. Gaskill,Democrat,9,F,House,81,Wapello
General Assembly 87 (2017–2019),(2017–2019),2017,Tedd Gassman,Republican,0,M,House,7,Winnebago
General Assembly 87 (2017–2019),(2017–2019),2017,Pat Grassley,Republican,0,M,House,50,Butler
General Assembly 87 (2017–2019),(2017–2019),2017,Stan Gustafson,Republican,0,M,House,25,Madison
General Assembly 87 (2017–2019),(2017–2019),2017,Chris Hagenow,Republican,0,M,House,43,Polk
General Assembly 87 (2017–2019),(2017–2019),2017,Kristi Hager,Republican,1,F,House,56,Allamakee
General Assembly 87 (2017–2019),(2017–2019),2017,Chris Hall,Democrat,0,M,House,13,Woodbury
General Assembly 87 (2017–2019),(2017–2019),2017,Curt Hanson,Democrat,0,M,House,82,Jefferson
General Assembly 87 (2017–2019),(2017–2019),2017,Mary Ann Hanusa,Republican,5,F,House,16,Pottawattamie
General Assembly 87 (2017–2019),(2017–2019),2017,Greg Heartsill,Republican,0,M,House,28,Marion
General Assembly 87 (2017–2019),(2017–2019),2017,David E. Heaton,Republican,0,M,House,84,Henry
General Assembly 87 (2017–2019),(2017–2019),2017,Lisa Heddens,Democrat,9,F,House,46,Story
General Assembly 87 (2017–2019),(2017–2019),2017,Lee Hein,Republican,0,M,House,96,Jones
General Assembly 87 (2017–2019),(2017–2019),2017,Jake Highfill,Republican,0,M,House,39,Polk
General Assembly 87 (2017–2019),(2017–2019),2017,Ashley Hinson,Republican,2,F,House,67,Linn
General Assembly 87 (2017–2019),(2017–2019),2017,Steven Holt,Republican,0,M,House,18,Crawford
General Assembly 87 (2017–2019),(2017–2019),2017,Chuck Holz,Republican,0,M,House,5,Plymouth
General Assembly 87 (2017–2019),(2017–2019),2017,Bruce L. Hunter,Democrat,0,M,House,34,Polk
General Assembly 87 (2017–2019),(2017–2019),2017,Daniel A. Huseman,Republican,0,M,House,3,Cherokee
General Assembly 87 (2017–2019),(2017–2019),2017,Charles Isenhart,Democrat,0,M,House,100,Dubuque
General Assembly 87 (2017–2019),(2017–2019),2017,Jon Jacobsen,Republican,0,M,House,22,Pottawattamie
General Assembly 87 (2017–2019),(2017–2019),2017,Dave Jacoby,Democrat,0,M,House,74,Johnson
